"Rule title","level","id (hayabusa_rule)"
"Suspicious IIS Module Registration","high","c4306817-4a47-606b-e363-d48b4d305f82"
"File Download Via Bitsadmin To An Uncommon Target Folder","medium","af422edd-75d2-0585-95bf-c4e72291a69e"
"Remote File Download Via Desktopimgdownldr Utility","medium","f4d831e1-972e-94c7-61af-2c756813c8af"
"PowerShell Base64 Encoded Invoke Keyword","high","0d0facfd-ddef-e44b-f118-c42aff14db7a"
"Potentially Suspicious Child Process Of Regsvr32","high","64533e2e-fc62-38e3-32ed-413f474d82c7"
"HackTool - Empire PowerShell UAC Bypass","critical","5ccc4b5a-ddf6-63e0-3b00-82be3eb56506"
"Suspicious Execution From Outlook Temporary Folder","high","c4a80f4d-4976-2f43-f3ef-3feed52e43dd"
"Remote Access Tool - MeshAgent Command Execution via MeshCentral","medium","1c799762-beac-3409-8ab4-09485fc2ca91"
"Command Line Execution with Suspicious URL and AppData Strings","medium","891ece81-d720-ce9c-fe02-6e491c7adb14"
"Suspicious Query of MachineGUID","low","01ee1af2-8f96-35c2-ce46-97013e496a07"
"Wab/Wabmig Unusual Parent Or Child Processes","high","17d5818d-8b83-0d06-600a-d4adc1b2f136"
"Remote Access Tool - Anydesk Execution From Suspicious Folder","high","9974aa8a-7f9d-e45d-d1f2-353a893b2572"
"Suspicious Execution of Shutdown to Log Out","medium","4aab609a-ee21-b8ac-c046-68400df5cd4e"
"Use of VSIISExeLauncher.exe","medium","98e8d981-f4c4-0375-e252-80c62c6ff415"
"Suspicious TSCON Start as SYSTEM","high","c9e0d554-2be2-3ae9-6b9c-e80fde3df203"
"ManageEngine Endpoint Central Dctask64.EXE Potential Abuse","high","705fa07c-8ce4-2fcc-9d33-de2ac20c6369"
"Group Membership Reconnaissance Via Whoami.EXE","medium","4f9a9515-6240-4eb8-beb5-f86cb1f08036"
"Suspicious Workstation Locking via Rundll32","medium","926d4093-40e5-c7e0-f87e-01b94cbb63a7"
"Potential Excel.EXE DCOM Lateral Movement Via ActivateMicrosoftApp","high","dfd2290c-5c82-62f3-7643-4df329d43ce1"
"HackTool - GMER Rootkit Detector and Remover Execution","high","52ddd559-9234-130a-cd5d-8be4384d1224"
"File Download From IP Based URL Via CertOC.EXE","high","67db6bcf-cb5b-3e0b-2ba8-4afd9e5ca3a8"
"Powershell Inline Execution From A File","medium","58d3ef60-05d8-9a87-7fde-3bd696dba247"
"HackTool - CrackMapExec Execution Patterns","high","a4a76a8b-fc4f-2887-8edc-9a4d71e5c86b"
"Suspicious PowerShell Download and Execute Pattern","high","20f83d4c-6338-a0c0-b882-c4c1997c025f"
"CreateDump Process Dump","high","1cc14403-ea65-fe73-9eab-a49768dbd354"
"Suspicious Child Process Of Veeam Dabatase","critical","1cd7857a-df64-5472-b57d-5938f87f3e5c"
"Suspicious Remote Child Process From Outlook","high","f94fdc78-2a2f-b107-8abe-c68c288a8e0c"
"XSL Script Execution Via WMIC.EXE","medium","d90fcd50-5835-4b80-6d1a-c708404a142c"
"Suspicious Electron Application Child Processes","medium","a138f860-6c01-6ff3-2c12-046799df8672"
"Bypass UAC via WSReset.exe","high","9d1b91e6-c352-6742-5913-b8046ff77518"
"Greedy File Deletion Using Del","medium","a0d3fa7f-7155-4aef-0428-ccfae2e54d9f"
"Suspicious Double Extension File Execution","critical","452b2159-5e6e-c494-63b9-b385d6195f58"
"Enable LM Hash Storage - ProcCreation","high","310bf792-4e0d-b9ba-7dea-7512f8953921"
"Cloudflared Tunnel Execution","medium","0fea9c26-5302-3b51-7884-b9ed47e74157"
"UAC Bypass Using PkgMgr and DISM","high","08a52423-1768-5eb8-726f-bfae99db5f64"
"Potential Defense Evasion Via Right-to-Left Override","high","7d442414-1318-9f2d-6f0c-65ff86c357de"
"Uncommon Child Process Of Conhost.EXE","medium","36f17029-664a-9448-86bb-81a24da07e7e"
"Suspicious PowerShell Mailbox Export to Share","critical","5485eaef-6cb2-5361-f012-c32a0798ac29"
"Potentially Suspicious Regsvr32 HTTP/FTP Pattern","medium","2f7ca8a6-7f75-cecd-494a-76a83910eac9"
"Windows Defender Definition Files Removed","high","d5e7858d-f6fa-9fe9-e747-ff3a3312244e"
"C# IL Code Compilation Via Ilasm.EXE","medium","5ea0b54f-98b4-7cc7-6c38-01a53470b4e4"
"Start Windows Service Via Net.EXE","low","1bd2b1a4-7ec2-8aac-b8fa-fa17526df88a"
"Potentially Suspicious DLL Registered Via Odbcconf.EXE","high","953dba36-324e-646a-d6e5-ef62aedd2205"
"Suspicious Schtasks Execution AppData Folder","high","6b789465-3c6e-9af1-e00a-929db8f324d1"
"Regsvr32 Execution From Potential Suspicious Location","medium","bc5fbebe-3d3b-0833-ff7d-34a3c035c017"
"LOLBIN Execution From Abnormal Drive","medium","77495bbc-a90d-6112-a1bf-c357d3b901fd"
"Set Suspicious Files as System Files Using Attrib.EXE","high","0cc20ab0-4c30-c947-6985-884817d59f4a"
"Diskshadow Script Mode - Uncommon Script Extension Execution","medium","a5621ded-7646-ab81-f618-d9132148ad46"
"Arbitrary File Download Via IMEWDBLD.EXE","high","9a2b890c-d67f-9cbf-6350-4365c0828269"
"Potentially Suspicious File Download From File Sharing Domain Via PowerShell.EXE","high","a84f4bc1-ba9a-517d-9339-0a232578cf27"
"Python Inline Command Execution","medium","65188275-2c87-e92b-f463-550b550ef7f5"
"Hidden Powershell in Link File Pattern","medium","49da8649-c56c-f962-aade-f62bb1cd465c"
"Diskshadow Script Mode - Execution From Potential Suspicious Location","medium","42e5d701-5c5b-c050-7996-f166b0907531"
"Potential NTLM Coercion Via Certutil.EXE","high","62e77033-e379-af4f-5bc4-a7f722328265"
"Potential Recon Activity Via Nltest.EXE","medium","b775be60-00d5-cb10-a24f-ba7f10563dcb"
"Potential SPN Enumeration Via Setspn.EXE","medium","0d186f78-d83c-0c4b-100c-cbdc93891947"
"Computer Discovery And Export Via Get-ADComputer Cmdlet","medium","1a00950e-36a2-0312-33ae-1d272dc02169"
"HH.EXE Execution","low","cb0503aa-0857-ee4c-cde4-211dcf7917f8"
"Potential Arbitrary File Download Using Office Application","high","16ff576e-457b-7067-2eac-58bb28e7a9dd"
"Suspicious New Service Creation","high","ccbdac70-917f-7393-ee60-cc1586b03137"
"Suspicious Service Path Modification","high","9a71e218-8397-8c6b-22e0-fc805c7e6571"
"Use of FSharp Interpreters","medium","5c7dd694-d4dd-a0a8-ea44-8357ca998b69"
"Firewall Rule Update Via Netsh.EXE","medium","982b7732-cb4f-a678-742f-12975f002ced"
"Script Event Consumer Spawning Process","high","874b58be-13ea-f81c-3413-0356498356e2"
"HTML Help HH.EXE Suspicious Child Process","high","69f1f3b5-0009-eed3-f99e-e0db531c168b"
"PUA - CsExec Execution","high","e96c2fac-d250-ed6f-8382-328d4faa876d"
"Computer Password Change Via Ksetup.EXE","medium","24b74db7-6d52-4791-9c5a-8e5de42df8f2"
"Uncommon FileSystem Load Attempt By Format.com","high","de9e4f46-8404-a8bb-7f5a-78bc21b25a9e"
"Suspicious Download from Office Domain","high","b8f11c05-4178-dd22-a155-a560b4974008"
"Esentutl Gather Credentials","medium","90622c98-76d8-785d-1539-e8120fa53bc6"
"Suspicious PowerShell Encoded Command Patterns","high","ec21a11c-311b-e205-6bb5-57d26e408fcb"
"Audio Capture via SoundRecorder","medium","ebef59bf-5a12-af67-8a95-a282ae4bdaf6"
"Obfuscated IP Via CLI","medium","85c1b693-1ea8-0d6c-249a-3a2bffdd4bb4"
"Regedit as Trusted Installer","high","897d8214-575a-533d-6b1e-a21219da4532"
"Suspicious Child Process Of Manage Engine ServiceDesk","high","fa8c67ae-ace2-9a11-43d7-c5b5954ce489"
"PUA - Suspicious ActiveDirectory Enumeration Via AdFind.EXE","high","5a05c10d-f2a5-f434-4d63-63cd535745b6"
"New Process Created Via Taskmgr.EXE","low","09c3b6b8-4904-bec5-4fc1-d69447e6ff3b"
"Gpscript Execution","medium","0a1228c0-6754-8156-d07f-6aa2daece740"
"Replace.exe Usage","medium","02224309-c907-6de7-60e0-09470aa6d721"
"Sdclt Child Processes","medium","63a8494a-3c4b-3902-2efc-f0ed49065b75"
"HackTool - Rubeus Execution","critical","be670d5c-31eb-7391-4d2e-d122c89cd5bb"
"AWL Bypass with Winrm.vbs and Malicious WsmPty.xsl/WsmTxt.xsl","medium","bedacc2c-35b3-fa81-61dc-a81f0369247e"
"Browser Execution In Headless Mode","medium","c2ba2ab9-14d6-22d6-50e6-def8d485c093"
"Suspicious Chromium Browser Instance Executed With Custom Extension","high","bb8639b3-534e-d193-84ff-570b4a6eb383"
"Suspicious Debugger Registration Cmdline","high","5054d08a-687f-e98a-b2ca-ebbe7e3035b0"
"Suspicious Redirection to Local Admin Share","high","a69dee50-f5d1-178f-3794-9e06d089fc93"
"New Firewall Rule Added Via Netsh.EXE","medium","5a3de052-774a-c805-ef2c-a9b71abecc0a"
"Potential Data Exfiltration Activity Via CommandLine Tools","high","245dab46-e862-0264-ae5c-a935a1f94160"
"Suspicious Execution of InstallUtil Without Log","medium","d39155d0-4154-66c0-1d94-6c61d77f27e7"
"Browser Started with Remote Debugging","medium","1245d006-c502-7e4c-66d3-55cfd5aa5fc4"
"Weak or Abused Passwords In CLI","medium","48f9e545-da57-e944-30a6-d6ed66b4f001"
"Potential Persistence Attempt Via Run Keys Using Reg.EXE","medium","9221ea23-8f7a-5f6e-cde6-763911fe289d"
"Detection of PowerShell Execution via Sqlps.exe","medium","550c629f-0dc6-83a7-efce-0afef9c45e4c"
"System Disk And Volume Reconnaissance Via Wmic.EXE","medium","f880519f-4419-7762-c6d0-7676fd2192a9"
"Privilege Escalation via Named Pipe Impersonation","high","f97091ca-49b9-ea39-1091-bc06ed73b48f"
"DLL Loaded via CertOC.EXE","medium","471f9aca-34da-a143-18bc-d54d121778dd"
"Sysprep on AppData Folder","medium","a0fca779-5f2b-605b-e4a3-04829ce8bca5"
"HackTool - Quarks PwDump Execution","high","b192c555-7ec6-6836-9df6-a81347c77e35"
"Direct Autorun Keys Modification","medium","9137ba87-68d5-272d-9ada-3803321cb4c4"
"Potential COM Objects Download Cradles Usage - Process Creation","medium","7371bd41-e687-4fb7-9c66-a38b83560275"
"Potential PowerShell Obfuscation Via WCHAR","high","e0e9ccfe-20b3-2dca-ffe5-0e6c86ad22bc"
"Suspicious Extrac32 Execution","medium","1a6983b5-f09c-767b-3ebe-349e7cde3c8e"
"Suspicious File Execution From Internet Hosted WebDav Share","high","0922802a-a57f-bd7e-c635-64ffdf4824e9"
"Dumping of Sensitive Hives Via Reg.EXE","high","9936b6f6-994d-8664-d072-7e6900571270"
"Potential CommandLine Obfuscation Using Unicode Characters From Suspicious Image","high","bc5cba6d-bdf9-70db-83d3-ffea696528e5"
"Renamed Cloudflared.EXE Execution","high","c4597337-053d-373e-4faa-cc0e1796fde6"
"Add Potential Suspicious New Download Source To Winget","medium","c9b38950-be40-a8b2-9d01-5912034351f3"
"Visual Studio Code Tunnel Execution","medium","2dca5a53-e0e7-287d-3c41-45e454bceadc"
"Enumerate All Information With Whoami.EXE","medium","33f733e0-fb92-860f-da22-47ee0186c951"
"TrustedPath UAC Bypass Pattern","critical","6ffb15be-b4f1-f105-4d90-0797b05c1838"
"Service Reconnaissance Via Wmic.EXE","medium","145ace9e-159a-7105-5f01-b8880c351067"
"Uninstall Crowdstrike Falcon Sensor","high","1ee586c3-86e8-4b2c-b33f-80c524292d5e"
"Cloudflared Quick Tunnel Execution","medium","b3e6207b-ca8e-5b69-8194-cd66e4bdfc3e"
"Windows Backup Deleted Via Wbadmin.EXE","medium","133b31a6-d87d-34ee-0699-ac8c9dce764b"
"Reg Add Suspicious Paths","high","c4e3bdbb-aa79-5067-6b21-87a8fa83ae97"
"Suspicious Scheduled Task Name As GUID","medium","470da37d-268f-d626-f90a-04ef23655a27"
"Microsoft IIS Connection Strings Decryption","high","c9722d26-25e3-6e45-3950-85182a7a1b35"
"Suspicious PowerShell Invocations - Specific - ProcessCreation","medium","1c5c23b8-d4a3-0d4b-6116-74f8ddd96546"
"HackTool - CreateMiniDump Execution","high","c918e9f3-229d-19b9-a50f-408e5811b033"
"Time Travel Debugging Utility Usage","high","e16f3826-f705-a1c0-36a7-5d8d869e3ca9"
"Imports Registry Key From a File","medium","1ff691f3-1574-b038-89dd-518a27855b80"
"Suspicious Rundll32 Invoking Inline VBScript","high","c73c2af1-f71f-fcf6-7d69-8930f2b95d96"
"Suspicious Spool Service Child Process","high","9acd90a3-770d-023f-0b71-92c461984dcc"
"Deletion of Volume Shadow Copies via WMI with PowerShell","high","962de487-869e-eec3-a641-839d9af9c49d"
"Suspicious Schtasks Schedule Type With High Privileges","medium","c3cf2db9-adff-41bb-ab07-0ed4770b5b47"
"Disable Windows IIS HTTP Logging","high","3682c181-3b54-0cf3-cfdb-1d800bb7b125"
"Fsutil Drive Enumeration","low","0521efb1-8519-4e3b-16a4-d3b360abc475"
"Visual Studio Code Tunnel Shell Execution","medium","88689b5a-5cf9-4b6b-f596-66cc471db969"
"User Discovery And Export Via Get-ADUser Cmdlet","medium","fbb20f1c-c29f-e4fb-e289-3fd4de5feda4"
"Service Started/Stopped Via Wmic.EXE","medium","36fe1761-03ba-cf23-48dc-4de20028381f"
"Suspicious Download From Direct IP Via Bitsadmin","high","eac79e1c-5b45-db94-6b62-f7581c5ed0cb"
"Permission Check Via Accesschk.EXE","medium","1ee3a188-7a90-b357-3e25-dd202515f11d"
"Suspicious Calculator Usage","high","9acd1f19-c194-7c55-3130-8479b170af87"
"Potential Rundll32 Execution With DLL Stored In ADS","high","86b3dc5a-8aaa-c378-77ea-e9d3d850d487"
"Directory Removal Via Rmdir","low","80e2dcdb-b882-51ac-b1e2-8440243a0492"
"File Download Via Bitsadmin","medium","7a530794-a84d-d066-45bb-1d94d7f2dfc0"
"Potential WinAPI Calls Via CommandLine","high","acf0cb14-e141-75f6-8a56-a843022146d1"
"Windows Recall Feature Enabled Via Reg.EXE","medium","3be2ca2a-e70a-49c3-7d32-ac25c979e199"
"Potentially Suspicious WebDAV LNK Execution","medium","a2325ec9-0dd9-e21d-c39b-3e8dc0f36213"
"Suspicious Process Masquerading As SvcHost.EXE","high","f7115cfd-3899-16ef-c89b-2db0aa711a9c"
"Phishing Pattern ISO in Archive","high","e690ad80-ba5d-6c78-f689-97c9bdad6517"
"Screen Capture Activity Via Psr.EXE","medium","468cc04c-7017-cf17-29f4-4d2845397d91"
"Potentially Suspicious Child Process Of ClickOnce Application","medium","66a0246c-c8ba-1f83-d729-7de76ec64ee7"
"Install New Package Via Winget Local Manifest","medium","afee1b7e-2430-1880-34e2-eb2ae5bf07ff"
"Dynamic .NET Compilation Via Csc.EXE","medium","e20cb030-7e44-e3e0-0314-4f07eae201d0"
"Cloudflared Portable Execution","medium","c757a371-d2db-6f87-21a1-9951c4a5e35a"
"Suspicious Outlook Child Process","high","ce29d50b-8a96-dc9b-96a1-3acbb2b68039"
"Suspicious Certreq Command to Download","high","f35bf333-81f6-500b-dc59-92da984b5ea2"
"Potential Credential Dumping Via WER","high","fd5780a1-437f-d735-9ec2-8ed852b7c70f"
"Renamed AdFind Execution","high","17bc9aa9-eb49-a701-4cab-cbcaea111644"
"Automated Collection Command Prompt","medium","b99e1330-4add-8df6-a3ab-1425cde93e31"
"Certificate Exported Via PowerShell","medium","909ad08b-a33e-57b8-8a0e-98a42a566b03"
"Renamed Visual Studio Code Tunnel Execution","high","4295ffa5-ee9c-252b-51b9-150363e6906b"
"File Encryption Using Gpg4win","medium","5159a920-5ab6-272b-4cd3-a3ea17a108ea"
"Detected Windows Software Discovery","medium","40795b72-f1da-c1a0-035c-56ecfca25ca3"
"Insecure Proxy/DOH Transfer Via Curl.EXE","medium","b1d59fa0-c42c-0efd-027d-d7721d153420"
"Potential Suspicious Activity Using SeCEdit","medium","b1b4e91a-f98e-efe3-e440-4baf203a621a"
"Service Registry Key Deleted Via Reg.EXE","high","3559f022-c7da-a217-5e49-9934bcf0b06b"
"PUA - Wsudo Suspicious Execution","high","0052946a-1593-6881-f638-b14ac2efcff8"
"Potential Dropper Script Execution Via WScript/CScript","medium","4b713aaa-d275-9bdc-3492-6a1d3582348c"
"Suspicious Schtasks Schedule Types","high","03483409-2c67-3117-debd-eaa756713643"
"HackTool - LocalPotato Execution","high","be028779-def3-3fc8-e466-1ed868806e63"
"Potential Homoglyph Attack Using Lookalike Characters","medium","52926c4e-2c91-7854-02bb-6edbfebd425e"
"Program Executed Using Proxy/Local Command Via SSH.EXE","medium","c9a20835-ce7c-8118-9269-64b5a5e8cbb5"
"Wlrmdr.EXE Uncommon Argument Or Child Process","medium","0331991b-8942-aa87-70c4-84360f95b7ce"
"Domain Trust Discovery Via Dsquery","medium","0005a605-5e4a-5704-75bf-485dbd31aa9a"
"Suspicious Modification Of Scheduled Tasks","high","687367a8-d423-cb00-4753-adfcbf3ef580"
"User Added To Highly Privileged Group","high","315b342a-decc-2f38-398f-41e5c8fdb4ed"
"PUA - Nimgrab Execution","high","a860f5c4-f0f1-4566-1d72-4ff887bc2538"
"Psexec Execution","medium","adbf9c6f-f765-81c9-b566-460d75f15e4a"
"NtdllPipe Like Activity Execution","high","ae7a6aa8-b9bd-4f34-f72a-5e9d33e9098c"
"Notepad Password Files Discovery","low","88058179-1331-afd7-eaea-6a77664d95dc"
"Remote Access Tool - AnyDesk Execution","medium","7ec29146-f989-0673-b4a4-9bcc03b31194"
"Invoke-Obfuscation CLIP+ Launcher","high","d2f4e6f8-8091-3df9-bc05-f48b7a951ac8"
"Malicious PE Execution by Microsoft Visual Studio Debugger","medium","62ed175b-c554-0c7c-9804-0a1628688796"
"Suspicious Shells Spawn by Java Utility Keytool","high","cb8f70fe-80c4-48c0-0473-656666b52064"
"Potentially Suspicious Child Process Of WinRAR.EXE","medium","c57b53ed-b127-34e4-6906-e0e36b11d5ed"
"Wscript Shell Run In CommandLine","medium","378bed70-399f-408f-0667-aa91c755a606"
"Potential AMSI Bypass Via .NET Reflection","high","584c503a-bcee-ab44-f773-dea130827275"
"Rundll32 Execution Without CommandLine Parameters","high","011b5544-f9c6-7b7c-5114-f1cbce8b511a"
"HackTool - Hydra Password Bruteforce Execution","high","77f6e2f1-7fec-6f30-aa0e-cec73ad32fc1"
"Suspicious PowerShell Invocation From Script Engines","medium","82fb76c3-b42b-096c-0e6c-8733e1993492"
"Potential CommandLine Path Traversal Via Cmd.EXE","high","63efb70a-b106-3e6a-fe1d-b3c49558ebd0"
"HackTool - EDRSilencer Execution","high","b4e3c1f6-6ba1-48f2-3b3a-a5183ddadbb3"
"Suspicious Desktopimgdownldr Command","high","6c75d760-680d-9c24-79e3-123491563466"
"Potentially Suspicious Execution From Parent Process In Public Folder","high","cd36cd3c-17cb-d0c6-1e77-c74a5a6e96fe"
"Suspicious Msiexec Execute Arbitrary DLL","medium","0c52293c-57fb-c251-5f09-4da3e0776891"
"UAC Bypass Using NTFS Reparse Point - Process","high","560853ca-0b24-2e95-ff72-810e13f675fa"
"VMToolsd Suspicious Child Process","high","5161ecbd-ced9-5f55-3dba-cfb5e38cf9d1"
"Service StartupType Change Via PowerShell Set-Service","medium","c748889d-9dac-b46a-4f1b-812efb97e670"
"Potential Persistence Via Logon Scripts - CommandLine","high","4b8c4cc7-a599-dafe-263f-ff5cb96a6967"
"Potential Mpclient.DLL Sideloading Via Defender Binaries","high","11009f2c-2e92-f0a7-40e3-76f389110133"
"Potential PowerShell Execution Policy Tampering - ProcCreation","high","44150656-1e8d-43ca-eebd-2f773849d62a"
"Potential Amazon SSM Agent Hijacking","medium","00ca290b-102c-83b3-ff90-2781c070cf8e"
"Local File Read Using Curl.EXE","medium","0ac56170-1ec2-0fcb-1654-0178ffa1487b"
"HackTool - SharpChisel Execution","high","b580d34f-60c7-757b-d2d5-f622237ad56f"
"Potential Network Sniffing Activity Using Network Tools","medium","7d08c255-caa9-d1ce-ba23-4030c6718e0b"
"Potential Powershell ReverseShell Connection","high","0e017e81-3278-cb76-d706-690f05a18a0e"
"Potential Suspicious Windows Feature Enabled - ProcCreation","medium","683820e7-ec9c-fd2b-4e30-d67656765081"
"Suspicious Curl.EXE Download","high","e09795ef-2d7f-3f65-8286-c3267b89622e"
"Recon Command Output Piped To Findstr.EXE","medium","afc0e7da-4e96-1953-3fa3-8e9112c06c1c"
"PowerShell Script Run in AppData","medium","403a879a-c765-af55-2a45-cce39e1f5cdb"
"Process Launched Without Image Name","medium","ded5cb8d-2fb5-7bbb-b00c-0009dc64f546"
"HackTool - CrackMapExec Process Patterns","high","991e932e-5798-025f-120d-6f19994ad2a4"
"Password Provided In Command Line Of Net.EXE","medium","63b59ec7-e487-aef1-5cca-722ee215db7f"
"Suspicious Windows Trace ETW Session Tamper Via Logman.EXE","high","b4f46720-2a2a-38d0-a77b-cd70dfbd3151"
"Suspicious File Downloaded From File-Sharing Website Via Certutil.EXE","high","f8039355-05ea-ab7a-159d-51b07b17da1e"
"Suspicious Binary In User Directory Spawned From Office Application","high","c4d044b3-d308-8957-f679-6b4a595d47a7"
"HackTool - PPID Spoofing SelectMyParent Tool Execution","high","86d129d1-cd78-4f07-9be8-edf76d9e2131"
"HackTool - SharpImpersonation Execution","high","549eb2a1-da80-3ed5-9385-6358ef00fe24"
"Data Export From MSSQL Table Via BCP.EXE","medium","c7c4727f-4a16-4625-f1f0-4d6a7b7eb808"
"Esentutl Steals Browser Information","medium","115e60c2-cee5-d274-5b18-9313cca77106"
"PUA - Fast Reverse Proxy (FRP) Execution","high","68ad4ec6-5204-d63f-155f-0ad495ef92b3"
"AgentExecutor PowerShell Execution","medium","e3c946f5-fbf9-ed84-e993-6f80a6467aae"
"Deny Service Access Using Security Descriptor Tampering Via Sc.EXE","high","fd14e822-33da-bc04-253d-2c8cc8659a30"
"Suspicious HH.EXE Execution","high","7516a7b1-84de-fe17-e375-6395aa84f270"
